id,HT,LT,cc100hpa,cc200hpa,cc300hpa,cc400hpa,cc500hpa,cc600hpa,cc700hpa,cc850hpa,cc925hpa,cc1000hpa,q100hpa,q200hpa,q300hpa,q400hpa,q500hpa,q600hpa,q700hpa,q850hpa,q925hpa,q1000hpa,r100hpa,r200hpa,r300hpa,r400hpa,r500hpa,r600hpa,r700hpa,r850hpa,r925hpa,r1000hpa,v100hpa,v200hpa,v300hpa,v400hpa,v500hpa,v600hpa,v700hpa,v850hpa,v925hpa,v1000hpa,vo100hpa,vo200hpa,vo300hpa,vo400hpa,vo500hpa,vo600hpa,vo700hpa,vo850hpa,vo925hpa,vo1000hpa,u100hpa,u200hpa,u300hpa,u400hpa,u500hpa,u600hpa,u700hpa,u850hpa,u925hpa,u1000hpa,w100hpa,w200hpa,w300hpa,w400hpa,w500hpa,w600hpa,w700hpa,w850hpa,w925hpa,w1000hpa,d100hpa,d200hpa,d300hpa,d400hpa,d500hpa,d600hpa,d700hpa,d850hpa,d925hpa,d1000hpa,z100hpa,z200hpa,z300hpa,z400hpa,z500hpa,z600hpa,z700hpa,z850hpa,z925hpa,z1000hpa,t100hpa,t200hpa,t300hpa,t400hpa,t500hpa,t600hpa,t700hpa,t850hpa,t925hpa,t1000hpa,P,H
10,10.5,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027837232,0.0066850334,0.015552156000000001,0.027611852000000003,0.071948394,0.12727919999999998,0.37946273,1.4531053999999999,1.6854266,1.9893954,4.4417496,5.242996,11.418514,9.312965,12.165131,10.394196,19.151001,50.14241,38.847559999999994,33.969516999999996,-12.064022999999999,-11.154319000000001,-7.0556073,-7.9335938,-10.482493,-15.056961,-13.969930999999999,-5.2909846,-4.4302983,-2.8502111,5.3108495e-05,9.550864e-05,0.00011492908000000002,7.60209e-05,0.00011672976,7.26299e-05,-1.6890885e-05,6.13546e-05,0.00014694585,0.00013354173,40.889846999999996,46.404537,40.89715,31.07217,22.550133,14.621172,7.938581500000001,0.24685287,0.6446685999999999,-0.7823639,-0.044438004,-0.09212905,-0.015300572,0.14230931,0.51197845,0.702105,0.47130078,-0.6959814999999999,-1.251314,-0.42845273,-1.3133376000000001e-05,5.1196366e-06,-2.6108096999999997e-05,-2.6628124e-05,-3.3605178e-05,8.551826e-06,2.3710669e-05,0.0001288865,1.3234239e-06,-0.00020472068,1617.7986734693875,1176.625918367347,910.133775510204,714.6457142857142,557.5161224489797,424.2958367346938,307.85084693877553,157.90696938775508,90.77981632653062,27.504065306122452,-60.380469999999974,-49.79417999999998,-45.73268999999999,-36.50557999999997,-28.20420999999999,-19.06807999999998,-12.056339999999974,-5.460179999999981,0.7399500000000216,6.192740000000014,1035.1,52
11,6.4,-3.8,0.0,0.0,0.01719743,0.0031282008,0.0,0.0,0.0,0.0,0.0,0.0,0.0027837232,0.0088131055,0.10245107,0.1418218,0.052085146,0.12054015,0.43018349,0.6451253,0.90050045,2.1287873,6.397064,7.321228,64.88808399999999,19.387732999999997,4.523697,7.328056299999999,19.458298000000003,17.732886999999998,20.714798000000002,44.7818,-9.999528999999999,-33.076588,-23.374044,-27.546282,-13.484082999999998,-13.022743,-11.6344,-3.4427437999999992,-0.9327698,-1.0682881000000002,-2.02314e-05,0.00010774318000000001,-9.477800999999999e-06,3.0995456e-05,5.4816617e-05,2.5643897999999998e-05,-8.9729365e-06,-6.414957e-06,-4.4459885000000005e-06,-2.6861948000000002e-05,45.346123,57.84085,53.067055,40.752983,27.752772999999998,16.913180999999998,7.903909700000001,-0.98126984,-2.6345825,-3.7915343999999997,0.041380286,0.050816476,0.11266178,0.41391855,0.3412344,0.46237463,0.33913034,0.17782253,0.15129918,0.04373938,-6.618499e-05,-1.816032e-05,-1.536083e-05,4.0449086e-06,-3.6560679999999996e-05,8.647166e-06,1.0233252e-05,1.1932013999999999e-05,-1.9200383e-05,5.075217e-05,1627.8534693877552,1190.8164897959184,923.1353061224487,723.5891224489795,561.0573163265306,425.12295918367346,307.85084693877553,156.25271428571432,88.81544897959185,26.056601020408163,-63.25579999999997,-50.16519999999997,-44.67137999999997,-28.086499999999965,-21.15678999999997,-15.964419999999961,-10.973639999999989,-2.8452800000000025,0.5580400000000054,3.1016000000000186,1033.3,63
12,8.2,-2.8,0.0,0.0,0.010941058,0.0,0.13280332,0.4452566,0.0,0.0,0.0,0.0,0.0024288893,0.014133751000000002,0.07620454,0.8827662000000001,1.3796855,2.2405144,0.8951807399999999,0.5919215999999999,0.4794849,2.5430638,14.109066,19.278473,17.245766,57.567604,62.3637,95.38099,28.702229,11.541435,8.443427999999999,42.978992,-11.892462,-14.826292,-8.719313,-0.34167862,1.9823182000000001,0.38493085,3.1630585,0.7828357,4.6638527000000005,1.3277928999999997,1.353558e-05,-5.3527176e-05,3.565703e-05,-1.2506982e-05,7.344609000000001e-05,-1.2355522e-05,-4.9749106000000004e-05,-3.5907426e-05,-3.5124882e-05,5.1127679999999995e-06,34.451786,69.1987,50.45205,38.999306,20.962517000000002,11.252504,3.8563995,0.43115997,-1.7769051,-2.4447975,-0.033407867,-0.020337462,-0.09793103,-0.26529590000000003,-0.15365553,0.10443699,0.046672225,0.13076907,0.14237303,-0.02894479,-2.241589e-05,3.0107022999999998e-05,-3.1574891e-06,-4.0278883e-05,-7.551734599999999e-06,-1.3280722e-05,3.5706e-05,-8.539788e-06,1.0363259e-05,1.19580145e-05,1637.805,1212.6321428571428,941.2029591836734,735.5309183673468,567.2866734693878,428.7933673469388,309.50514285714286,155.29631632653062,86.74761224489795,23.16167142857143,-69.38639999999998,-54.14642999999998,-35.617299999999965,-20.41833999999997,-14.351969999999996,-11.80839999999995,-7.222479999999963,2.1134300000000508,4.59277000000003,6.187400000000025,1029.0,66
13,14.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01719743,0.0,0.0,0.0,0.003138557,0.0042021275000000005,0.0137789175,0.4993481599999999,0.72315615,0.49367269999999996,3.4751864,0.9909468000000001,2.2135582,3.7858932999999997,36.85355,3.7338257000000006,1.9355773999999997,43.92592,29.394215000000003,12.533886,78.58895,15.968777,31.256203000000003,50.208424,-0.71940017,-9.182094000000001,-1.5094438000000001,-4.911821400000001,-0.75400066,-5.8748674,-0.20904374,3.6128642999999996,2.9381554,1.8958169999999999,-2.298291e-05,-6.6712535e-05,4.5350418e-05,3.9704359999999996e-05,-2.0731277000000002e-06,-1.8758881e-05,1.4427505e-05,-2.0142288e-06,3.1618119999999996e-05,4.4382763000000004e-05,39.481064,66.1658,57.753257999999995,29.046589,13.907657999999998,2.8071117,5.318102,1.3892058999999999,0.27969742,-2.0451584,0.017917335,-0.06554192,-0.050367534000000005,0.037873626,0.0073335169999999995,0.014155626000000001,0.09895384,0.07370561,0.12573218,0.036407173,7.9104575e-06,2.5045409e-05,-1.0602569000000001e-05,-1.1477950499999999e-05,1.0631941999999999e-05,-1.7432281e-05,-2.507455e-06,6.0730235e-06,-2.1315162e-05,3.4059245000000004e-05,1644.628775510204,1221.6014285714284,945.0284693877553,736.7974489795916,570.4659591836735,429.59466326530617,308.1352040816326,152.7115,83.54241020408162,19.155213265306124,-74.55023999999997,-50.71635999999998,-31.004629999999967,-23.538049999999966,-13.22645,-6.2146999999999935,-2.722199999999986,4.12008000000003,7.286159999999995,9.68347,1023.9,70
14,13.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280973,0.0,0.0,0.0,0.0027837232,0.014843418999999998,0.053149648,0.06946548999999999,0.5319789,1.0831654,3.8547027000000003,3.526616,1.6577607,4.311542,48.608208000000005,17.448353,7.221077,3.5403442000000003,18.443085,20.430267,98.444855,49.89202,18.695747,50.731964000000005,0.60118365,5.3068447,1.2138999,1.2571504,3.3274105000000005,8.012888,9.493499,5.325586299999999,4.4000244,0.09515189999999998,-2.8183006999999997e-05,-6.917795e-05,-5.9030186000000005e-05,-1.9549831999999998e-05,2.9152703e-05,-4.1094136e-06,4.0104824e-06,1.759132e-05,2.5046476e-05,1.7675464e-05,33.769295,59.835409999999996,57.191207999999996,38.397106,14.320072,2.8381347999999997,6.265197799999999,1.9622078,-0.5633812,-1.5269012,-0.036085725,0.06803119,0.13918513,-0.0070757866,-0.07070637,-0.08664584,-0.107430995,0.047373532999999995,0.07262176,-0.0031228065000000003,1.7739003e-05,-1.3627407e-05,1.7002298e-05,1.823303e-05,-4.5984052e-08,-4.2733882e-07,1.0319924000000002e-05,3.819565e-06,-5.263606e-06,1.7054299e-05,1644.8614285714286,1224.9358163265304,950.0429591836736,739.8475,570.7244081632653,428.6124489795918,306.7393877551021,150.33354591836738,80.46651836734694,15.536511224489793,-76.51408999999998,-52.92102999999997,-30.687139999999967,-17.878349999999983,-11.474859999999977,-2.390449999999987,-4.243699999999991,6.45675,10.004540000000018,11.442200000000017,1019.0,72
15,9.6,6.6,0.0,0.0,0.0,0.0,0.0,0.046892405,0.02032563,0.18128270000000002,0.0031282008,0.0,0.0024288893,0.0066850334,0.27199276,0.028676352999999998,0.7220926,2.3972867,3.8827233999999997,4.991835,4.4222046,5.6338212,20.796745,6.5427475,48.86998,1.3619537,31.017196999999996,74.87635999999999,84.03379,93.81492,79.29459,95.79527,7.826910000000001,28.1936,28.372367999999998,16.95422,-0.32870340000000003,6.35495,3.04484,-0.47287202,-4.239996,-1.1100968999999998,1.1936842999999998e-05,-7.262786e-05,-5.8348625e-05,-1.482094e-05,6.333199000000001e-05,3.9334125e-05,3.2232372e-05,1.3577652e-05,4.2545e-06,-5.820558000000001e-05,34.116015999999995,64.02526,59.242336,54.742264,31.225456,19.061026000000002,15.453301999999999,7.736025,3.5917969,2.1538162,-0.029773652999999997,0.06465196599999999,0.09315187,-0.07829356,0.15448707,-0.13573956,0.004655659,0.30986542,0.17897016,0.035897136,-4.015539e-06,4.374262e-06,-5.1979532e-05,3.0505713e-05,-8.175768e-06,1.8727058e-05,-2.2474377999999998e-06,-2.3081084e-06,2.8460265e-05,3.394657e-05,1642.2766326530611,1217.1297959183673,942.8572448979593,733.1270408163265,564.8828163265308,424.4250612244898,303.4567142857143,147.20591836734698,78.57963979591838,14.890306122448981,-72.13865999999999,-51.60819999999998,-33.32165999999998,-17.123850000000004,-13.868569999999973,-8.362279999999998,-2.163919999999962,2.400599999999997,4.239599999999996,6.114280000000008,1018.9,98
16,10.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027837232,0.0063301995000000005,0.014133751000000002,0.05705096,0.29504672,0.22801105,0.3610188,4.0029627,4.501655,5.6678713,47.178709999999995,5.161049,2.088089,6.0283127,11.876045,4.3279343,4.4326476999999995,53.05831,55.225319999999996,79.82724,-1.9534828999999998,10.277776,9.117219,-6.0954447,-0.8318517,12.601772,10.457986,3.3375022000000003,-0.11389232,-1.9592496,-4.5457767999999996e-05,-4.502863e-05,7.0144197e-06,4.626759e-05,-5.1389914e-05,-5.4250813e-05,1.7549248e-05,2.6005717e-05,3.316637e-05,-1.9608735e-05,40.30772,58.97408299999999,52.83165,26.8294,16.323755,13.101074,10.354678999999999,3.5917969,0.36546707,-1.822525,-0.03551191,-0.03506559,-0.11718595,0.16130918,0.1805641,-0.268165,0.0318166,-0.24706107,-0.09257537,-0.027797163,4.6169407000000005e-06,2.1448543e-05,-1.0255884e-05,-4.5557174999999996e-05,3.9476209999999994e-05,2.3181972e-05,-1.9373725e-05,-7.612405e-06,-2.7685517e-05,4.157584e-06,1647.4462244897961,1224.0828571428572,946.5276530612247,740.6746938775509,575.2736734693877,433.4201632653061,309.2208163265306,150.12675510204082,80.15632959183674,15.510682653061226,-76.64785999999998,-49.90477999999999,-31.38633999999999,-25.371699999999976,-13.151529999999982,-2.484960000000001,5.208150000000046,7.414600000000008,9.670980000000043,8.818380000000046,1019.5,99
17,8.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3093861,0.026566773999999998,0.004684657,0.0,0.0024288893,0.0088131055,0.024774112,0.09074621,0.14856085,0.8682235999999999,3.686226,5.968647499999999,4.4431314,5.131227399999998,37.135807,8.739349,3.9887695,5.768814,3.715622,18.035629999999998,80.89480999999999,83.851685,64.15057,80.769615,13.5158,12.689714,11.232171000000001,7.625074400000001,9.734261,7.4463053,1.5036786,2.5892675,-4.8570375,-4.793603,-3.4880868e-05,-5.1768562e-05,-3.234316e-06,-7.3237134e-06,-1.816987e-05,-4.9760965e-06,-2.0677362e-05,-1.6377606e-05,2.8656254e-05,-5.5230303000000005e-06,34.07222,53.906482999999994,47.25309,34.032070000000004,24.869514000000002,21.65231,10.958704,1.4092789,-4.733158,-3.2970010000000003,0.03583336,-0.029136121,-0.23998398,-0.13108522,-0.22053772,-0.092256546,0.054833232999999995,0.007078469,-0.08364922,-0.07376671,-2.5397389e-05,-2.7587993999999997e-06,-8.045761e-06,-1.2247147e-06,9.2473783e-07,-2.170519e-05,-1.860235e-05,1.3840945e-06,1.5424874e-05,-2.152101e-06,1648.4802040816323,1226.6675510204084,952.3692857142858,744.6810204081632,575.2219387755102,431.89513265306124,309.78945918367344,152.99585714285715,83.30978979591838,19.284438775510203,-75.56694999999998,-51.65101999999999,-32.26927999999998,-20.179329999999965,-7.991279999999961,-3.4214199999999555,-2.3957999999999515,6.55663000000004,7.321830000000035,7.161300000000041,1024.3,88
18,10.1,6.3,0.0,0.0,0.0,0.0,0.0062411427000000005,0.17032641,0.6500083999999999,0.5624342,0.11717760599999999,0.026520997,0.0027837232,0.0088131055,0.049247405999999994,0.07904135,0.47735684,2.2348397999999996,5.2011012999999995,6.309149,5.1901056,5.6313383,40.81198,8.830399,11.680286,6.369751,14.51424,55.22076800000001,93.72159,96.35296,83.5535,93.275444,3.02754,7.320879,10.182624,10.860216000000001,9.153261,7.061375599999999,2.4955580000000004,0.5593746,-2.5027652000000002,-1.3998756,-5.615591400000001e-06,-5.7536454e-07,-3.1754134e-06,-1.4509609e-05,2.3531884e-05,1.26436535e-05,-5.0085684000000004e-05,-8.8214765e-06,-1.5367877e-05,-4.223505e-05,43.11251,62.005154000000005,54.596275,38.599663,18.754452,13.451445000000001,16.840187,5.4239426,-0.26775742,0.50597763,-0.029582381,-0.011475086,-0.14472944,-0.27658108,-0.25885633,0.10775244,-0.16557829999999998,0.16328567,0.229339,-0.0077133775,2.6952181999999997e-05,1.0657943000000001e-05,1.8709725e-05,-5.3242766e-06,-1.3020701e-05,-1.4797468e-05,2.4005351999999998e-05,-1.2899367e-05,4.98963e-06,1.0874621e-05,1641.6820408163267,1219.8695918367348,946.9670408163264,741.8119387755103,573.903693877551,431.6108163265306,309.60854081632647,151.67761224489797,82.40513265306124,18.586575510204078,-75.61152999999999,-51.54577999999998,-35.932999999999964,-22.667599999999968,-10.160249999999962,-5.538669999999968,0.2601600000000417,5.25988000000001,5.753960000000006,6.535240000000044,1023.5,99
19,8.0,6.4,0.0,0.0,0.0,0.0,0.007812858,0.7437474000000001,0.959364,0.7546579999999999,0.10620603,0.004684657,0.003493391,0.012005678999999998,0.021227635,0.305688,1.0164836000000002,3.113049,4.903163,5.9792884000000015,5.293320400000001,5.7803075999999995,48.016376,14.3936,3.4857178,27.234035,35.8224,95.24214,99.20968,98.60874,87.429985,90.999176,5.6023903,5.7595339999999995,9.239761999999999,11.333089,4.08862,4.3510075,2.8963468,-1.2456155,-2.7334347,-1.8482398999999998,-2.3975808e-05,-6.144512e-05,-1.079886e-05,0.00010834902,3.3040153e-05,-2.8628972e-05,3.4192926e-05,1.0750415e-05,1.5210046e-05,-8.358686e-06,44.4191,65.508865,63.5289,36.54854,22.418743,13.108374,9.310867,0.52422714,-2.6254578,-1.4356575,0.024866997999999998,0.08103782,-0.14613211,-0.25898385,-0.24916512,-0.19892377,-0.26261806,0.029521286,0.01606834,-0.035703182,5.3829008000000004e-05,-3.9808690000000005e-06,2.0018464e-05,3.8802355e-06,9.721891000000001e-06,2.7160193e-05,-2.9583625e-05,-7.2137154e-06,7.737115e-06,-7.8637495e-06,1636.2283673469387,1217.6466836734696,943.6584693877553,736.875,569.7421836734692,429.46543877551017,307.7474897959184,150.6695612244898,81.60379591836735,17.681839795918368,-75.44741999999997,-52.99949999999998,-32.44764999999998,-23.61651999999998,-11.679969999999967,-8.257059999999967,-1.2987999999999715,4.237819999999998,5.318750000000024,7.147030000000028,1022.2,99
20,7.5,6.9,0.0,0.0,0.0,0.0,0.0,0.035951346,0.15785941,0.8281324000000001,0.6656799,0.59853816,0.0027837232,0.010941178000000001,0.015906990000000003,0.032577664,0.13401825,2.3270584999999997,3.9362814,4.7350400000000015,5.0822804,5.9924116,25.551872,12.3882065,4.145836,3.6268462999999995,7.4487,72.98705,84.85096999999999,96.67846999999999,98.510864,97.94635,6.292957299999999,18.341122,7.740409,5.031482700000001,1.0524308999999998,-1.4344761000000001,-4.270271299999999,-2.7262263,-4.1520529999999995,-1.2081316,2.7898957e-05,-3.8238213e-05,5.4597840000000004e-05,4.0503724e-05,4.386107e-05,5.5388795e-05,6.794308000000002e-05,-2.190929e-06,-2.7131209999999996e-05,-2.1316857e-05,42.880756,78.43973000000001,56.9996,44.1545,31.685318,20.369442000000003,14.705116,5.0826970000000005,-0.3918457,0.8891983,-0.005991935699999999,0.03710854,0.18311447,0.11961144,-0.14498448,-0.02390796,0.35813028,0.16252059,-0.19720232,-0.03595823,2.6276143999999998e-05,1.3370762e-05,-4.9726073e-05,1.5875568e-05,2.0893845e-05,-5.3496286e-05,-1.3298053e-05,6.428374e-06,6.8944515e-05,-4.9076040000000005e-05,1628.8357142857142,1205.5757142857142,932.7507142857144,729.1981632653061,564.5726224489797,425.4589795918368,304.23214285714283,148.49832653061225,80.20806734693878,16.466995918367346,-72.49360999999998,-52.57853999999998,-36.76420999999999,-25.935339999999968,-16.96151999999995,-8.519229999999991,-2.1068199999999706,1.1912500000000248,3.360220000000026,6.9151600000000135,1020.9,99
21,11.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12352556,0.0,0.0027837232,0.008104369,0.020163134,0.08400716,0.20140968,0.54581184,0.9263931000000001,2.0504016000000003,4.6566540000000005,5.3429767,15.545391,7.321228,8.381973,14.352626999999998,12.656807,14.411807999999999,15.301829999999999,34.096990000000005,84.637,76.93182,-9.000441,-7.385753599999999,-8.873572,-2.7363180000000003,-4.880104,-0.64443254,6.6591454,0.2119286,1.0135056999999998,0.119660616,7.2924406e-05,7.0972266e-05,4.2683056e-05,-8.173567e-06,-5.8028876e-05,-1.8711834999999998e-06,1.2660482999999999e-05,-6.6000757e-06,5.740825e-05,-6.0783823e-06,39.468292,65.86653000000001,46.43738,28.49366,19.692423,18.314663,16.424122,-1.5050011,-3.2842293,-1.5433235,-0.06209898,0.048584938,0.16672862,-0.14523947,0.08409822,0.0076522827000000005,0.12611473,0.08154786,0.029521286,0.03468573,-2.877758e-05,-4.327554e-06,-1.068924e-05,1.0961296e-05,2.2161403e-06,-4.1975472e-06,-1.9373725e-05,8.985186e-06,-3.0881529e-06,1.4315479e-05,1629.7404081632653,1201.3366326530613,931.3548979591836,731.4210816326532,568.6565714285714,429.129387755102,306.5584693877551,149.06696428571428,80.33729285714286,16.33777142857143,-69.26510999999996,-50.878679999999974,-40.89528999999999,-30.04678999999999,-17.785589999999985,-6.491199999999992,1.5194299999999998,3.9827500000000096,3.8596700000000514,8.440200000000004,1019.9,93
22,8.5,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.08282849,0.1343903,0.007812858,0.0,0.003138557,0.011650845,0.07655843999999999,0.09571202,0.22978429,1.0416665999999999,3.3560107,2.916906,4.16009,4.326439,46.370636,13.280501999999998,12.6431465,5.7210160000000005,8.721138,19.847542,69.63638,58.564609999999995,85.89121999999999,83.01402,-12.085647999999999,-24.048754000000002,-18.909143,-16.828793,-2.6137748,-1.9909668000000003,-0.82752657,3.7584746,-0.9097028,-4.734494000000001,5.0202107e-06,-6.750349e-05,-5.6076737000000006e-05,-4.9929259999999995e-06,-2.7291077e-05,6.097252499999999e-06,7.207953e-06,5.811162000000001e-06,4.3002799999999994e-05,1.5521378e-05,40.101513,53.506843999999994,55.98316,39.665375,25.008202,20.615795000000002,17.035446,-1.7203331000000002,-6.2915764,-4.83535,-0.0757432,0.11457455,0.18980902,0.25006038,0.017917335,-0.053427935,-0.061588943,-0.008159696999999999,0.009501278,-0.07835728,8.17914e-06,-4.2315663000000004e-05,3.6635537999999997e-06,1.7210306e-05,3.768211e-05,-1.3757412999999999e-05,7.2539115e-07,9.5138785e-06,4.252921e-06,-4.024205e-06,1638.9164285714285,1220.1022040816326,946.8894897959184,738.0898469387753,570.4401020408162,428.25056122448984,305.36945918367337,149.739,81.55213673469387,18.405612244897963,-75.95399999999998,-52.89068999999998,-32.592139999999965,-19.59605999999997,-12.791239999999961,-2.5259999999999536,-1.6430699999999658,1.405300000000011,2.2079700000000457,4.3430400000000295,1022.7,89
23,5.7,-0.2,0.0,0.0,0.0,0.0,0.0,0.7859246999999999,0.9656203999999999,0.9796896,0.8875071,0.007812858,0.0020740554,0.021227635,0.2886625,0.39542373,0.20247325,3.215908,5.2085496,5.2553684999999986,3.3464339,3.4028292,32.981617,22.344607999999997,43.079147,16.560608,3.3332062000000007,91.48174,98.86596,99.48055,97.87123000000001,92.13048,-1.2715657,0.4425981,2.0817945,2.450866,3.1688254000000002,5.9570446,11.888138,9.141727000000001,-2.4407725,-5.802783,2.0751686e-06,-6.900125e-05,-5.6017838e-05,-4.604677e-05,-7.2648109999999996e-06,-9.898518000000001e-06,1.7624978e-05,3.1685435e-05,6.695017499999999e-05,1.9156398e-05,29.258271999999998,55.068909999999995,49.24765,43.377113,37.909874,16.595657,14.942345000000001,-1.8243523000000001,-12.03437,-5.8463135,-0.02633071,0.1704266,0.00529325,-0.026458263,-0.20510828,-0.4883853,-0.7429711999999999,-0.00031745434,-0.13019258,-0.20631969,-4.682908e-06,1.2608052e-05,-1.0167059e-06,-5.9136437e-06,3.084373e-05,0.00010451449,-6.422621999999999e-05,-4.5442320000000005e-06,3.1597774e-05,-2.168785e-05,1646.8775510204084,1227.2879591836736,952.5243877551019,742.5097959183673,569.9231632653061,426.67382653061236,304.59403061224486,147.6711530612245,79.8978775510204,17.914540816326532,-76.23939999999997,-52.12549999999999,-31.54509999999999,-15.894869999999967,-2.8613299999999526,-7.361599999999952,-0.4586999999999648,2.273950000000013,-2.484960000000001,-0.447969999999998,1023.0,99
24,-0.2,-0.9,0.0,0.0,0.0,0.0,0.004684657,0.92498434,0.94531,0.9203455,0.6953596,0.028138489,0.0020740554,0.010941178000000001,0.03506057,0.046410598,0.24787337,3.3957352999999997,5.0847633000000005,3.0226028,2.5146892000000003,3.065166,27.793999,9.779602,4.013808999999999,2.092636,9.242401,100.04051,100.20896,97.245255,95.419685,93.31414000000001,-2.050076,11.057727,11.76127,15.351067,8.739497,4.043928,6.0493125999999995,-2.0803514,-9.3723955,-7.691391,-4.454403e-06,-7.361234000000001e-05,-6.0368082000000006e-05,-1.6537479999999997e-05,2.757921e-05,-5.0758834e-05,2.8807714e-05,6.609191e-05,0.000116325864,3.2627849999999996e-05,29.198051,63.209553,60.97229,54.30611999999999,38.814995,24.603085999999998,21.241718,-3.6127013999999997,-13.326363,-4.8335230000000005,0.04724604,-0.0038878918,-0.008478463,-0.24954766,-0.14179653,-0.46881157,-0.34907398,-0.19599092,-0.5660426,-0.27505088,-5.9649963e-05,-1.4303444999999999e-05,1.0935291e-05,-5.6969657e-06,2.0434487e-05,7.229003e-05,-4.3572403000000005e-05,5.2260253e-05,1.1151973e-05,-5.8765912e-05,1645.0682653061224,1223.2815306122448,946.7344897959184,735.7893877551021,566.950612244898,426.77722448979586,304.8008163265306,150.23015306122446,83.8009387755102,22.30867346938776,-74.93014999999997,-50.80732999999998,-29.222709999999974,-16.797429999999963,-12.28107,-7.766519999999957,-0.9456199999999626,-4.714599999999962,-5.624300000000005,-1.9962199999999937,1029.0,99
25,-0.9,-2.3,0.0,0.0,0.0,0.0,0.0,0.03904903,0.64529324,0.7734424,0.15937010000000001,0.0,0.0017192215,0.02158247,0.02548378,0.07265713,0.11167303,2.1280786,4.787534000000001,3.0885749,2.4639685,2.7143788000000004,23.548756,23.396244,3.25354,4.6124725,3.9842224,68.3207,95.04638,97.0495,95.41286,90.100044,7.8932275999999995,11.762711999999999,9.197953,6.38955,4.833972,4.645111,2.9958231,3.3591278,-0.9976456,-4.9521885,-3.9172213e-05,-5.9484569999999994e-05,-4.8411216999999995e-05,-2.8864575e-05,3.3746965e-05,4.0579456e-05,3.2616007999999998e-06,4.7846042e-06,6.924731e-05,2.9346233e-05,43.97749,65.428566,63.18036,51.107166,37.070442,22.405972,18.739853,-5.6583557,-10.771576,-5.8828125,0.10341686,-0.017340839,-0.12158525,-0.18177283,-0.22162163,0.105520904,0.07198417,-0.04061252,-0.13401806,-0.16168904,-4.0183546e-05,1.7062965e-05,2.2713946000000002e-05,-1.4067264e-06,6.0210186e-06,-4.0980924999999994e-05,-2.106608e-07,2.5669444e-05,2.1838565e-05,2.2098578000000002e-05,1638.4512244897962,1221.2136734693875,945.6746938775509,735.7635714285715,567.1315306122449,426.95818367346936,305.5762551020408,150.59199999999996,84.1627857142857,22.85148265306123,-75.27975999999998,-52.32882999999998,-29.948679999999968,-20.13295999999997,-11.738839999999984,-8.726139999999987,-1.0240999999999758,-4.416719999999998,-5.916799999999967,-3.082529999999963,1029.7,99
26,-1.3,-2.6,0.0,0.0,0.0,0.0,0.021882117000000003,0.56255627,0.9609357,0.7609143,0.5093617,0.0093845725,0.003138557,0.030804425,0.034350902,0.047119334000000006,0.08968264000000001,2.597686,5.3795096,3.6184806,2.5281673,2.9225806,37.167675,29.535343,5.099594000000001,3.6314010000000003,4.7968445,82.87061,98.77490999999999,96.04794,96.14582,91.843666,19.400760000000002,21.89776,24.779688,18.198395,13.298107,11.100978,9.122986000000001,1.3652766,-5.151141,-3.3101089999999997,2.5610241e-05,-7.870305e-05,-5.0683106e-05,-3.1669988000000002e-06,-7.921135e-06,-7.3523915e-07,-3.0320261000000002e-05,2.0839278e-05,8.890833e-06,-7.247985e-06,46.497603999999995,71.89399999999999,65.58915999999999,52.357185,34.455436999999996,27.373205,25.343975,6.5480480000000005,-1.4137611,-0.1783371,0.039850116,0.15142667,-0.16564208,-0.32286942,-0.13331676,-0.21167539999999999,-0.22646725,-0.07319289400000001,-0.14268917,-0.13236034,6.3243714999999995e-06,-2.8205544e-05,3.1415762e-05,-1.902704e-05,-6.5636777e-06,3.528131e-05,-4.5037147999999994e-05,-7.0923743000000004e-06,3.2360484e-05,-1.3679408e-05,1634.418979591837,1214.9585714285715,939.7295918367348,731.3693877551019,565.0636938775509,425.63994897959185,303.84442857142864,148.00717346938774,81.31951530612245,19.878985714285715,-74.53952999999998,-51.21400999999997,-31.55401999999998,-22.08967999999999,-14.922739999999974,-9.002629999999954,0.017570000000034725,-2.422550000000001,-5.617159999999956,-2.3333499999999963,1026.1,99
